Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2000-01-03,1205.7,1291.65,1205.7,1291.55,49232614.0,15669900000.0,27.52,3.15,1.08
2000-01-04,1292.5,1335.75,1292.5,1335.45,75578714.0,38207700000.0,28.46,3.25,1.04
2000-01-05,1335.35,1347.65,1279.0,1303.8,115223881.0,65925900000.0,27.78,3.18,1.07
2000-01-06,1321.35,1331.55,1299.8,1306.6,100145169.0,50084600000.0,27.84,3.18,1.07
2000-01-07,1306.55,1306.55,1270.45,1276.3,35262180.0,12844700000.0,27.2,3.11,1.09
2000-01-10,1276.5,1311.65,1272.65,1283.55,83382764.0,39959800000.0,27.35,3.13,1.09
2000-01-11,1283.65,1295.35,1217.1,1236.8,98472086.0,49821200000.0,26.36,3.01,1.13
2000-01-12,1236.7,1277.1,1236.7,1277.1,59908648.0,29898600000.0,27.07,3.11,1.09
2000-01-13,1278.45,1302.35,1259.05,1262.8,70033934.0,35720900000.0,26.76,3.07,1.11
2000-01-14,1263.1,1272.95,1240.45,1262.05,66959715.0,31064600000.0,26.75,3.07,1.11
2000-01-17,1262.25,1293.65,1262.25,1269.35,69335424.0,35001700000.0,26.9,3.09,1.1
2000-01-18,1269.85,1278.0,1251.75,1267.1,69334297.0,32949699999.999996,26.85,3.08,1.1
2000-01-19,1267.2,1303.3,1267.2,1293.35,73439437.0,35942900000.0,27.45,3.15,1.08
2000-01-20,1293.35,1313.8,1282.4,1284.1,78089051.0,41009600000.0,27.26,3.13,1.09
2000-01-21,1284.1,1311.2,1280.95,1311.05,74342797.0,38963500000.0,27.83,3.2,1.06
2000-01-24,1311.4,1334.85,1309.1,1312.6,74765855.0,42919700000.0,27.86,3.2,1.06
2000-01-25,1312.6,1322.95,1302.55,1313.4,76187132.0,41287700000.00001,27.88,3.2,1.06
2000-01-27,1319.1,1355.6,1319.0,1337.55,72906946.0,41796100000.0,28.41,3.26,1.04
2000-01-28,1337.5,1366.25,1337.45,1360.05,82288375.0,47751200000.0,28.89,3.32,1.03
2000-01-31,1360.0,1366.9,1306.85,1316.25,79081312.0,46828100000.00001,27.96,3.21,1.06
2000-02-01,1316.35,1336.5,1309.9,1335.2,80535318.0,43114799999.99999,28.36,3.26,1.04
2000-02-02,1335.85,1389.1,1335.85,1376.3,81804495.0,48519000000.0,29.24,3.36,1.01
2000-02-03,1376.4,1410.35,1376.4,1407.7,81374184.0,44999000000.0,29.91,3.43,0.99
2000-02-04,1407.75,1444.45,1407.75,1428.35,74252892.0,45517299999.99999,30.35,3.49,0.98
2000-02-07,1428.85,1455.5,1428.85,1438.4,72775449.0,52425400000.0,30.56,3.51,0.97
2000-02-08,1438.55,1465.45,1435.2,1437.95,85201771.0,53728600000.0,30.55,3.51,0.97
2000-02-09,1438.45,1494.75,1438.45,1468.2,87724419.0,55439500000.0,31.19,3.58,0.95
2000-02-10,1469.85,1509.05,1469.85,1508.45,69379487.0,49329700000.0,32.05,3.68,0.92
2000-02-11,1509.5,1562.7,1509.5,1541.9,69727975.0,47256899999.99999,32.76,3.76,0.9
2000-02-14,1551.5,1577.25,1531.6,1543.9,70613489.0,51026400000.0,32.8,3.77,0.9
2000-02-15,1543.9,1563.05,1508.6,1541.4,86556882.0,56072700000.00001,32.75,3.76,0.9
2000-02-16,1541.7,1597.65,1541.7,1575.75,80969120.0,47891600000.0,33.45,3.85,0.89
2000-02-17,1575.8,1637.7,1575.8,1633.2,73070368.0,52109399999.99999,34.67,3.99,0.85
2000-02-18,1633.4,1680.35,1633.4,1653.85,67395363.0,50549500000.0,35.11,4.04,0.84
2000-02-21,1653.9,1714.0,1653.9,1706.95,67082539.0,53649900000.0,36.24,4.17,0.82
2000-02-22,1707.05,1759.15,1664.25,1667.2,83679751.0,64484100000.0,34.66,4.01,0.85
2000-02-23,1674.95,1703.8,1607.3,1612.65,74075469.0,63090400000.0,37.21,3.82,0.91
2000-02-24,1612.7,1627.5,1581.15,1614.45,59382838.0,50809399999.99999,37.26,3.82,0.9
